 ,Area,Mean,StdDev,Min,Max,IntDen,Median,RawIntDen
1,21.897,9.344,21.022,0,186,204.617,1,8410
2,21.897,9.387,22.133,0,189,205.542,1,8448
3,21.897,9.211,20.507,0,188,201.697,1,8290
4,21.897,1.421,4.057,0,38,31.118,0,1279
5,21.897,1.414,3.808,0,28,30.972,0,1273
6,21.897,1.628,4.517,0,46,35.644,0,1465
7,21.897,1.462,3.634,0,35,32.019,0,1316
8,21.897,1.662,4.491,0,71,36.398,0,1496
9,21.897,1.757,4.426,0,34,38.466,0,1581
10,21.897,1.703,4.072,0,37,37.298,0,1533
11,21.897,1.670,4.367,0,45,36.568,0,1503
12,21.897,1.718,4.949,0,54,37.615,0,1546
13,21.897,1.859,4.402,0,29,40.704,0,1673
14,21.897,1.662,4.170,0,38,36.398,0,1496
15,21.897,1.924,4.872,0,53,42.140,0,1732
16,21.897,2.166,5.498,0,58,47.420,0,1949
17,21.897,1.879,4.619,0,36,41.142,0,1691
18,21.897,1.811,4.397,0,38,39.658,0,1630
19,21.897,1.484,4.048,0,45,32.505,0,1336
20,21.897,1.817,4.632,0,38,39.780,0,1635
21,21.897,1.567,3.996,0,42,34.306,0,1410
22,21.897,1.633,3.851,0,34,35.765,0,1470
23,21.897,1.858,4.543,0,42,40.680,0,1672
24,21.897,1.664,4.164,0,34,36.447,0,1498
25,21.897,1.690,4.265,0,49,37.006,0,1521
26,21.897,1.702,4.271,0,32,37.274,0,1532
27,21.897,2.029,4.938,0,42,44.427,0,1826
28,21.897,1.949,4.516,0,34,42.675,0,1754
29,21.897,1.954,4.617,0,36,42.797,0,1759
30,21.897,1.832,4.333,0,43,40.121,0,1649
31,21.897,2.134,5.645,0,78,46.738,0,1921.000
32,21.897,2.230,4.931,0,32,48.831,0,2007
