 ,Area,Mean,StdDev,Min,Max,IntDen,Median,RawIntDen
1,48.806,41.804,74.947,0,255,2040.283,1,83858.000
2,48.806,41.532,75.051,0,255,2027.047,1,83314.000
3,48.806,40.948,74.592,0,255,1998.532,1,82142.000
4,48.806,3.523,8.572,0,83,171.966,0,7068.000
5,48.806,4.624,10.535,0,83,225.687,0,9276.000
6,48.806,5.820,12.810,0,94,284.031,0,11674.000
7,48.806,6.439,13.970,0,119,314.273,0,12917.000
8,48.806,6.933,14.531,0,116,338.360,0,13907.000
9,48.806,8.107,17.085,0,141,395.658,0,16262.000
10,48.806,8.552,17.212,0,131,417.409,0,17156.000
11,48.806,9.016,18.620,0,129,440.036,1,18086.000
12,48.806,9.504,19.577,0,168,463.880,1,19066.000
13,48.806,9.981,19.965,0,154,487.139,1,20022.000
14,48.806,10.423,21.117,0,160,508.696,1,20908.000
15,48.806,11.366,23.163,0,160,554.753,1,22801.000
16,48.806,11.897,24.267,0,184,580.640,1,23865.000
17,48.806,12.097,24.142,0,180,590.421,1,24267.000
18,48.806,12.425,25.023,0,166,606.431,1,24925.000
19,48.806,13.290,26.763,0,180,648.619,1,26659.000
20,48.806,13.179,26.326,0,200,643.242,1,26438.000
21,48.806,13.553,27.620,0,213,661.465,1,27187.000
22,48.806,14.356,28.174,0,217,700.661,1,28798.000
23,48.806,14.444,28.469,0,178,704.968,1,28975.000
24,48.806,14.541,28.757,0,231,709.688,1,29169.000
25,48.806,15.453,30.913,0,208,754.188,1,30998.000
26,48.806,15.613,31.509,0,222,761.998,1,31319.000
27,48.806,15.957,32.772,0,225,778.786,1,32009.000
28,48.806,16.788,35.229,0,224,819.344,1,33676.000
29,48.806,16.733,34.704,0,224,816.668,1,33566.000
30,48.806,17.701,37.288,0,241,863.941,1,35509.000
31,48.806,17.046,36.525,0,249,831.947,1,34194.000
32,48.806,17.814,37.744,0,255,869.416,1,35734.000
33,48.806,18.211,37.995,0,246,888.831,1,36532.000
