 ,Area,Mean,StdDev,Min,Max,IntDen,Median,RawIntDen
1,20.437,16.248,34.124,0,195,332.059,0,13648.000
2,20.437,15.885,34.765,0,235,324.638,0,13343.000
3,20.437,15.711,32.629,0,198,321.086,0,13197.000
4,20.437,5.733,13.934,0,100,117.174,0,4816.000
5,20.437,7.701,17.593,0,159,157.392,0,6469.000
6,20.437,7.295,16.994,0,121,149.096,0,6128.000
7,20.437,7.936,18.027,0,118,162.185,0,6666.000
8,20.437,8.115,18.198,0,123,165.859,0,6817.000
9,20.437,8.521,18.798,0,129,174.156,0,7158.000
10,20.437,8.367,18.049,0,141,170.993,0,7028.000
11,20.437,8.214,17.880,0,163,167.878,0,6900.000
12,20.437,8.564,18.641,0,139,175.032,0,7194.000
13,20.437,8.318,18.850,0,139,169.995,0,6987.000
14,20.437,8.344,18.515,0,138,170.530,0,7009.000
15,20.437,8.548,19.093,0,149,174.691,0,7180.000
16,20.437,8.630,19.010,0,141,176.370,0,7249.000
17,20.437,8.435,18.078,0,121,172.380,0,7085.000
18,20.437,8.580,18.972,0,150,175.348,0,7207.000
19,20.437,8.642,19.392,0,152,176.613,0,7259.000
20,20.437,8.958,19.508,0,167,183.085,1,7525.000
21,20.437,8.231,17.697,0,126,168.219,0,6914.000
22,20.437,8.327,17.793,0,131,170.190,0,6995.000
23,20.437,9.123,20.212,0,155,186.442,1,7663.000
24,20.437,9.255,19.825,0,139,189.143,0,7774.000
25,20.437,8.677,18.817,0,124,177.343,1,7289.000
26,20.437,9.707,20.631,0,144,198.389,0,8154.000
27,20.437,8.901,19.197,0,182,181.917,0,7477.000
28,20.437,9.457,20.076,0,118,193.279,1,7944.000
29,20.437,9.363,19.671,0,161,191.357,0,7865.000
30,20.437,9.260,19.700,0,192,189.240,1,7778.000
31,20.437,8.977,19.938,0,166,183.474,0,7541.000
32,20.437,9.394,20.252,0,158,191.990,0,7891.000
33,20.437,9.612,20.266,0,150,196.442,0,8074.000
34,20.437,9.496,19.808,0,148,194.082,1,7977.000
35,20.437,9.283,19.684,0,154,189.727,0,7798.000
36,20.437,9.827,20.847,0,157,200.846,1,8255.000
37,20.437,10.269,21.959,0,146,209.872,1,8626.000
38,20.437,10.760,22.116,0,156,219.896,1,9038.000
39,20.437,10.902,22.519,0,155,222.816,1,9158.000
40,20.437,10.633,21.214,0,130,217.317,1,8932.000
